CLASS,type,PlotID,longitude,latitude,Year,h,v,Coast,row,col,rowResize,colResize
1,Tidal marsh,20796,-70.0751,41.9951,2016,31,6,East,511,738,16,23
1,Tidal marsh,20797,-70.0717,41.9944,2016,31,6,East,511,748,16,23
1,Tidal marsh,20798,-70.0735,41.9948,2016,31,6,East,511,742,16,23
5,Open water,20799,-70.1903,42.0188,2016,31,6,East,511,410,16,13
1,Tidal marsh,20800,-70.0719,41.9948,2016,31,6,East,510,747,16,23
7,Herbaceous,20801,-70.0794,41.9968,2016,31,6,East,508,725,16,22
9,Developed-Barren,20802,-70.19,42.0196,2016,31,6,East,508,410,16,13
6,Woody,20803,-70.0732,41.9962,2016,31,6,East,506,742,16,23
1,Tidal marsh,20805,-70.0771,41.9974,2016,31,6,East,504,730,16,22
1,Tidal marsh,20806,-70.0592,41.994,2016,31,6,East,503,781,16,24
1,Tidal marsh,20807,-70.0585,41.994,2016,31,6,East,503,783,16,24
7,Herbaceous,20809,-70.0787,41.9983,2016,31,6,East,502,725,16,22
7,Herbaceous,20810,-70.1952,42.0222,2016,31,6,East,502,394,16,12
1,Tidal marsh,20811,-70.0612,41.9947,2016,31,6,East,502,775,16,24
1,Tidal marsh,20812,-70.0644,41.9954,2016,31,6,East,502,766,16,23
7,Herbaceous,20813,-70.0799,41.9986,2016,31,6,East,502,722,16,22
9,Developed-Barren,20814,-70.1894,42.0211,2016,31,6,East,502,410,16,13
9,Developed-Barren,20815,-70.1975,42.0229,2016,31,6,East,501,387,16,12
7,Herbaceous,20816,-70.0722,41.9975,2016,31,6,East,500,743,15,23
9,Developed-Barren,20817,-70.0666,41.9966,2016,31,6,East,499,759,15,23
7,Herbaceous,20818,-70.0724,41.9979,2016,31,6,East,499,742,15,23
6,Woody,20819,-70.066,41.9966,2016,31,6,East,499,760,15,23
9,Developed-Barren,20820,-70.0772,41.999,2016,31,6,East,499,728,15,22
7,Herbaceous,20821,-70.0767,41.9991,2016,31,6,East,498,730,15,22
7,Herbaceous,20822,-70.08,41.9998,2016,31,6,East,498,720,15,22
1,Tidal marsh,20823,-70.1944,42.0233,2016,31,6,East,498,395,15,12
6,Woody,20824,-70.0452,41.9927,2016,31,6,East,497,819,15,25
6,Woody,20825,-70.0614,41.996,2016,31,6,East,498,773,15,24
7,Herbaceous,20826,-70.0761,41.9991,2016,31,6,East,497,731,15,22
6,Woody,20827,-70.0656,41.997,2016,31,6,East,497,761,15,23
1,Tidal marsh,20828,-70.0636,41.9968,2016,31,6,East,496,767,15,23
1,Tidal marsh,20830,-70.19,42.0231,2016,31,6,East,495,406,15,13
1,Tidal marsh,20831,-70.1927,42.0238,2016,31,6,East,495,399,15,12
9,Developed-Barren,20832,-70.0624,41.997,2016,31,6,East,495,770,15,24
9,Developed-Barren,20833,-70.0767,42,2016,31,6,East,495,729,15,22
1,Tidal marsh,20834,-70.1913,42.0236,2016,31,6,East,494,403,15,13
1,Tidal marsh,20835,-70.1963,42.0248,2016,31,6,East,494,388,15,12
6,Woody,20836,-70.0658,41.998,2016,31,6,East,494,760,15,23
6,Woody,20837,-70.0774,42.0005,2016,31,6,East,493,726,15,22
6,Woody,20838,-70.0646,41.9979,2016,31,6,East,493,763,15,23
7,Herbaceous,20839,-70.0802,42.0011,2016,31,6,East,493,718,15,22
1,Tidal marsh,20840,-70.1928,42.0244,2016,31,6,East,493,398,15,12
6,Woody,20842,-70.0774,42.0008,2016,31,6,East,492,726,15,22
6,Woody,20843,-70.0388,41.9929,2016,31,6,East,492,836,15,26
9,Developed-Barren,20844,-70.0788,42.0012,2016,31,6,East,492,722,15,22
1,Tidal marsh,20845,-70.1998,42.0261,2016,31,6,East,492,378,15,12
9,Developed-Barren,20847,-70.1827,42.0228,2016,31,6,East,491,426,15,13
6,Woody,20848,-70.0647,41.9986,2016,31,6,East,491,762,15,23
6,Woody,20849,-70.0751,42.0011,2016,31,6,East,489,732,15,22
6,Woody,20850,-70.078,42.0018,2016,31,6,East,489,724,15,22
1,Tidal marsh,20851,-70.0765,42.0015,2016,31,6,East,489,728,15,22
6,Woody,20852,-70.0777,42.0022,2016,31,6,East,487,724,15,22
4,Tidal flats,20853,-70.2024,42.0281,2016,31,6,East,486,369,15,12
9,Developed-Barren,20854,-70.08,42.0034,2016,31,6,East,485,717,15,22
1,Tidal marsh,20855,-70.0753,42.0025,2016,31,6,East,485,730,15,22
6,Woody,20856,-70.0732,42.0022,2016,31,6,East,484,736,15,23
6,Woody,20858,-70.1823,42.0247,2016,31,6,East,484,425,15,13
4,Tidal flats,20859,-70.1996,42.0283,2016,31,6,East,483,376,15,12
6,Woody,20860,-70.0446,41.9966,2016,31,6,East,483,817,15,25
9,Developed-Barren,20861,-70.1783,42.0242,2016,31,6,East,483,436,15,14
4,Tidal flats,20862,-70.2006,42.0288,2016,31,6,East,482,373,15,12
6,Woody,20864,-70.0707,42.0028,2016,31,6,East,480,742,15,23
1,Tidal marsh,20865,-70.0725,42.0034,2016,31,6,East,479,736,15,23
9,Developed-Barren,20867,-70.1802,42.0257,2016,31,6,East,479,430,15,13
6,Woody,20868,-70.0276,41.9944,2016,31,6,East,478,864,15,26
7,Herbaceous,20870,-70.075,42.0043,2016,31,6,East,478,729,15,22
6,Woody,20871,-70.0744,42.0045,2016,31,6,East,477,730,15,22
7,Herbaceous,20872,-70.1772,42.0256,2016,31,6,East,477,438,15,14
1,Tidal marsh,20873,-70.2039,42.0312,2016,31,6,East,476,362,15,11
6,Woody,20875,-70.0682,42.0036,2016,31,6,East,475,748,15,23
1,Tidal marsh,20877,-70.0764,42.0055,2016,31,6,East,475,724,15,22
9,Developed-Barren,20878,-70.0811,42.0065,2016,31,6,East,474,711,15,22
6,Woody,20879,-70.0715,42.0046,2016,31,6,East,474,738,15,23
7,Herbaceous,20880,-70.0751,42.0053,2016,31,6,East,474,728,15,22
6,Woody,20881,-70.0397,41.9981,2016,31,6,East,474,828,15,25
6,Woody,20882,-70.0312,41.9964,2016,31,6,East,474,853,15,26
1,Tidal marsh,20883,-70.0692,42.0043,2016,31,6,East,474,744,15,23
9,Developed-Barren,20884,-70.0773,42.0061,2016,31,6,East,473,721,15,22
1,Tidal marsh,20885,-70.2037,42.0322,2016,31,6,East,473,361,15,11
5,Open water,20886,-70.1868,42.0289,2016,31,6,East,472,409,15,13
6,Woody,20887,-70.0273,41.9962,2016,31,6,East,472,863,15,26
7,Herbaceous,20888,-70.1753,42.0267,2016,31,6,East,471,442,15,14
1,Tidal marsh,20889,-70.067,42.0046,2016,31,6,East,471,750,15,23
1,Tidal marsh,20890,-70.0688,42.0052,2016,31,6,East,470,744,15,23
7,Herbaceous,20891,-70.0751,42.0065,2016,31,6,East,470,726,15,22
6,Woody,20892,-70.0699,42.0057,2016,31,6,East,469,741,15,23
1,Tidal marsh,20893,-70.1996,42.0327,2016,31,6,East,468,371,15,12
6,Woody,20894,-70.0191,41.9957,2016,31,6,East,467,885,15,27
9,Developed-Barren,20895,-70.2116,42.0355,2016,31,6,East,466,337,14,11
9,Developed-Barren,20896,-70.0629,42.0054,2016,31,6,East,465,760,14,23
1,Tidal marsh,20897,-70.2069,42.0349,2016,31,6,East,465,350,14,11
1,Tidal marsh,20898,-70.2011,42.0338,2016,31,6,East,465,366,14,11
6,Woody,20899,-70.0673,42.0067,2016,31,6,East,464,747,14,23
9,Developed-Barren,20900,-70.0823,42.0099,2016,31,6,East,463,704,14,22
7,Herbaceous,20901,-70.1724,42.0285,2016,31,6,East,463,448,14,14
9,Developed-Barren,20902,-70.1713,42.0284,2016,31,6,East,462,451,14,14
9,Developed-Barren,20903,-70.0613,42.0058,2016,31,6,East,462,764,14,23
6,Woody,20904,-70.0658,42.0069,2016,31,6,East,462,751,14,23
5,Open water,20905,-70.191,42.0331,2016,31,6,East,460,394,14,12
6,Woody,20906,-70.0335,42.0009,2016,31,6,East,459,842,14,26
1,Tidal marsh,20907,-70.2074,42.0369,2016,31,6,East,458,347,14,11
9,Developed-Barren,20910,-70.203,42.0364,2016,31,6,East,457,359,14,11
5,Open water,20911,-70.185,42.0333,2016,31,6,East,455,409,14,13
1,Tidal marsh,20912,-70.1999,42.0364,2016,31,6,East,455,367,14,11
7,Herbaceous,20913,-70.2068,42.0378,2016,31,6,East,455,347,14,11
1,Tidal marsh,20914,-70.1976,42.0363,2016,31,6,East,453,373,14,12
5,Open water,20915,-70.1924,42.0355,2016,31,6,East,452,388,14,12
7,Herbaceous,20916,-70.1701,42.0311,2016,31,6,East,452,451,14,14
9,Developed-Barren,20917,-70.0841,42.0141,2016,31,6,East,449,695,14,21
1,Tidal marsh,20918,-70.2007,42.0382,2016,31,6,East,449,363,14,11
1,Tidal marsh,20919,-70.199,42.038,2016,31,6,East,448,368,14,12
6,Woody,20920,-70.0256,42.0026,2016,31,6,East,447,861,14,26
9,Developed-Barren,20922,-70.2114,42.0409,2016,31,6,East,447,332,14,10
6,Woody,20923,-70.032,42.0042,2016,31,6,East,446,843,14,26
9,Developed-Barren,20924,-70.1959,42.0386,2016,31,6,East,444,375,14,12
9,Developed-Barren,20927,-70.168,42.0339,2016,31,6,East,440,454,14,14
6,Woody,20928,-70.0282,42.0054,2016,31,6,East,439,851,14,26
6,Woody,20929,-70.2063,42.0423,2016,31,6,East,438,344,14,11
9,Developed-Barren,20931,-70.0868,42.0201,2016,31,6,East,430,682,13,21
6,Woody,20933,-70.2053,42.046,2016,31,6,East,424,343,13,11
9,Developed-Barren,20935,-70.2155,42.0487,2016,31,6,East,422,314,13,10
6,Woody,20937,-70.2083,42.0508,2016,31,6,East,409,330,13,10
6,Woody,20938,-70.0338,42.015,2016,31,6,East,409,827,13,25
5,Open water,20939,-70.1558,42.0404,2016,31,6,East,408,479,13,15
9,Developed-Barren,20940,-70.2344,42.0567,2016,31,6,East,407,256,13,8
6,Woody,20941,-70.2237,42.055,2016,31,6,East,405,286,13,9
5,Open water,20942,-70.2401,42.0584,2016,31,6,East,405,239,13,8
6,Woody,20943,-70.2171,42.0541,2016,31,6,East,404,304,13,10
4,Tidal flats,20944,-70.2367,42.0593,2016,31,6,East,399,247,12,8
9,Developed-Barren,20945,-70.241,42.0602,2016,31,6,East,399,235,12,8
6,Woody,20946,-70.2254,42.0571,2016,31,6,East,399,279,12,9
9,Developed-Barren,20947,-70.1881,42.0497,2016,31,6,East,398,385,12,12
4,Tidal flats,20948,-70.2393,42.0608,2016,31,6,East,396,239,12,8
5,Open water,20949,-70.2476,42.0626,2016,31,6,East,396,215,12,7
9,Developed-Barren,20950,-70.2418,42.0616,2016,31,6,East,395,231,12,7
4,Tidal flats,20951,-70.2377,42.0608,2016,31,6,East,395,243,12,8
9,Developed-Barren,20952,-70.2449,42.0637,2016,31,6,East,390,221,12,7
6,Woody,20953,-70.092,42.0325,2016,31,6,East,389,656,12,20
1,Tidal marsh,20954,-70.2327,42.0614,2016,31,6,East,389,255,12,8
1,Tidal marsh,20955,-70.2304,42.0611,2016,31,6,East,388,262,12,8
9,Developed-Barren,20956,-70.2222,42.0595,2016,31,6,East,388,285,12,9
6,Woody,20957,-70.2264,42.0608,2016,31,6,East,386,273,12,9
1,Tidal marsh,20958,-70.2379,42.0633,2016,31,6,East,386,240,12,8
9,Developed-Barren,20960,-70.2189,42.0596,2016,31,6,East,385,294,12,9
9,Developed-Barren,20961,-70.2251,42.0609,2016,31,6,East,385,276,12,9
1,Tidal marsh,20962,-70.2287,42.062,2016,31,6,East,384,265,12,8
1,Tidal marsh,20963,-70.235,42.0637,2016,31,6,East,382,247,12,8
1,Tidal marsh,20964,-70.2322,42.0632,2016,31,6,East,382,255,12,8
1,Tidal marsh,20965,-70.2315,42.0632,2016,31,6,East,382,257,12,8
9,Developed-Barren,20966,-70.2167,42.0602,2016,31,6,East,381,299,12,9
9,Developed-Barren,20967,-70.242,42.0655,2016,31,6,East,381,227,12,7
1,Tidal marsh,20968,-70.2367,42.0647,2016,31,6,East,380,242,12,8
6,Woody,20969,-70.2016,42.058,2016,31,6,East,378,341,12,11
9,Developed-Barren,20970,-70.2236,42.0626,2016,31,6,East,378,278,12,9
7,Herbaceous,20971,-70.2437,42.0668,2016,31,6,East,378,221,12,7
6,Woody,20972,-70.2049,42.0589,2016,31,6,East,377,331,12,10
1,Tidal marsh,20973,-70.2344,42.0653,2016,31,6,East,376,247,12,8
1,Tidal marsh,20974,-70.233,42.0654,2016,31,6,East,375,251,12,8
1,Tidal marsh,20975,-70.2342,42.0656,2016,31,6,East,375,247,12,8
6,Woody,20976,-70.2252,42.0647,2016,31,6,East,372,272,12,9
9,Developed-Barren,20977,-70.1808,42.0558,2016,31,6,East,371,398,12,12
1,Tidal marsh,20978,-70.2335,42.0667,2016,31,6,East,370,248,12,8
9,Developed-Barren,20979,-70.2373,42.0677,2016,31,6,East,370,237,12,8
6,Woody,20980,-70.2271,42.0663,2016,31,6,East,367,265,12,8
9,Developed-Barren,20981,-70.1789,42.0565,2016,31,6,East,367,402,11,13
6,Woody,20982,-70.2048,42.0622,2016,31,6,East,366,328,11,10
7,Herbaceous,20984,-70.2283,42.0675,2016,31,6,East,364,261,11,8
1,Tidal marsh,20985,-70.232,42.0682,2016,31,6,East,364,250,11,8
1,Tidal marsh,20986,-70.2319,42.0687,2016,31,6,East,362,250,11,8
6,Woody,20987,-70.2242,42.0672,2016,31,6,East,362,272,11,9
6,Woody,20988,-70.2257,42.0681,2016,31,6,East,360,267,11,9
1,Tidal marsh,20989,-70.2306,42.0696,2016,31,6,East,358,253,11,8
9,Developed-Barren,20990,-70.1741,42.0587,2016,31,6,East,356,413,11,13
7,Herbaceous,20991,-70.2254,42.0693,2016,31,6,East,355,267,11,8
9,Developed-Barren,20993,-70.2348,42.0723,2016,31,6,East,351,239,11,8
7,Herbaceous,20994,-70.2267,42.0707,2016,31,6,East,351,262,11,8
9,Developed-Barren,20995,-70.1714,42.0597,2016,31,6,East,350,419,11,13
6,Woody,20996,-70.1117,42.0477,2016,31,6,East,349,589,11,18
9,Developed-Barren,20997,-70.2094,42.068,2016,31,6,East,348,310,11,10
5,Open water,20998,-70.1573,42.0574,2016,31,6,East,348,458,11,14
7,Herbaceous,20999,-70.2247,42.0715,2016,31,6,East,347,266,11,8
9,Developed-Barren,21000,-70.2304,42.0732,2016,31,6,East,345,250,11,8
9,Developed-Barren,21001,-70.1683,42.0607,2016,31,6,East,344,426,11,13
6,Woody,21002,-70.0942,42.0455,2016,31,6,East,344,637,11,20
6,Woody,21003,-70.1206,42.0516,2016,31,6,East,342,561,11,17
6,Woody,21004,-70.1138,42.0503,2016,31,6,East,341,580,11,18
7,Herbaceous,21005,-70.2212,42.073,2016,31,6,East,339,274,11,9
9,Developed-Barren,21006,-70.2306,42.0752,2016,31,6,East,338,247,11,8
6,Woody,21008,-70.1712,42.0634,2016,31,6,East,337,416,11,13
1,Tidal marsh,21009,-70.1207,42.0536,2016,31,6,East,335,559,11,17
9,Developed-Barren,21010,-70.1335,42.0562,2016,31,6,East,335,522,11,16
6,Woody,21011,-70.0639,42.0421,2016,31,6,East,334,720,11,22
9,Developed-Barren,21014,-70.1582,42.0624,2016,31,6,East,331,451,10,14
9,Developed-Barren,21015,-70.225,42.0767,2016,31,6,East,328,260,10,8
9,Developed-Barren,21016,-70.2233,42.0768,2016,31,6,East,327,265,10,8
9,Developed-Barren,21018,-70.1443,42.0612,2016,31,6,East,325,489,10,15
9,Developed-Barren,21019,-70.151,42.0628,2016,31,6,East,324,470,10,15
7,Herbaceous,21020,-70.1945,42.0722,2016,31,6,East,322,345,10,11
6,Woody,21021,-70.1559,42.0647,2016,31,6,East,321,455,10,14
1,Tidal marsh,21022,-70.1396,42.0615,2016,31,6,East,320,501,10,16
6,Woody,21023,-70.0749,42.0483,2016,31,6,East,320,685,10,21
6,Woody,21024,-70.108,42.0555,2016,31,6,East,318,590,10,18
1,Tidal marsh,21025,-70.1416,42.0626,2016,31,6,East,318,495,10,15
6,Woody,21026,-70.1152,42.0575,2016,31,6,East,316,569,10,18
1,Tidal marsh,21027,-70.1418,42.0634,2016,31,6,East,315,493,10,15
6,Woody,21028,-70.1024,42.0558,2016,31,6,East,313,605,10,19
9,Developed-Barren,21029,-70.2158,42.0792,2016,31,6,East,313,282,10,9
1,Tidal marsh,21030,-70.134,42.0626,2016,31,6,East,312,515,10,16
1,Tidal marsh,21031,-70.1231,42.0604,2016,31,6,East,312,546,10,17
6,Woody,21032,-70.1144,42.0586,2016,31,6,East,312,570,10,18
6,Woody,21033,-70.1097,42.0583,2016,31,6,East,310,583,10,18
1,Tidal marsh,21034,-70.1201,42.0604,2016,31,6,East,310,554,10,17
1,Tidal marsh,21035,-70.1161,42.0597,2016,31,6,East,309,565,10,17
1,Tidal marsh,21036,-70.1146,42.06,2016,31,6,East,307,569,10,18
6,Woody,21037,-70.1395,42.0653,2016,31,6,East,306,497,10,15
1,Tidal marsh,21038,-70.0978,42.0579,2016,31,6,East,302,615,10,19
1,Tidal marsh,21039,-70.0995,42.0584,2016,31,6,East,302,610,10,19
7,Herbaceous,21040,-70.0923,42.0573,2016,31,6,East,300,630,9,19
6,Woody,21041,-70.0949,42.0581,2016,31,6,East,299,622,9,19
9,Developed-Barren,21042,-70.2045,42.081,2016,31,6,East,298,310,9,10
7,Herbaceous,21043,-70.0999,42.0598,2016,31,6,East,297,608,9,19
9,Developed-Barren,21044,-70.1943,42.0799,2016,31,6,East,294,338,9,11
9,Developed-Barren,21046,-70.1053,42.0623,2016,31,6,East,292,591,9,18
6,Woody,21048,-70.1337,42.0691,2016,31,6,East,288,509,9,16
7,Herbaceous,21049,-70.1181,42.0666,2016,31,6,East,286,553,9,17
7,Herbaceous,21052,-70.1736,42.0788,2016,31,6,East,283,394,9,12
7,Herbaceous,21053,-70.1457,42.0736,2016,31,6,East,281,473,9,15
7,Herbaceous,21054,-70.1705,42.0788,2016,31,6,East,281,402,9,13
7,Herbaceous,35136,-70.5856,41.3516,1990,31,6,East,3200,23,96,1
7,Herbaceous,35142,-70.1937,41.2953,1990,31,6,East,3113,1125,94,34
9,Developed-Barren,35144,-70.0735,41.2878,1990,31,6,East,3051,1453,92,44
7,Herbaceous,35145,-70.1031,41.295,1990,31,6,East,3047,1367,92,41
9,Developed-Barren,35147,-70.0636,41.2953,1990,31,6,East,3016,1472,91,45
7,Herbaceous,35148,-70.053,41.2947,1990,31,6,East,3010,1501,91,46
9,Developed-Barren,35176,-70.4581,41.5816,1990,31,6,East,2279,135,69,5
9,Developed-Barren,35179,-70.4646,41.584,1990,31,6,East,2275,116,69,4
6,Woody,35186,-70.4064,41.613,1990,31,6,East,2128,242,64,8
6,Woody,35187,-70.3944,41.6139,1990,31,6,East,2116,273,64,9
7,Herbaceous,35190,-70.2573,41.6201,1990,31,6,East,1993,631,60,19
7,Herbaceous,35191,-69.993,41.5677,1990,31,6,East,1985,1386,60,42
9,Developed-Barren,35192,-69.994,41.5702,1990,31,6,East,1977,1380,60,42
7,Herbaceous,35193,-69.9926,41.5741,1990,31,6,East,1962,1380,59,42
7,Herbaceous,35195,-69.9914,41.5847,1990,31,6,East,1923,1373,58,42
7,Herbaceous,35199,-69.9911,41.5918,1990,31,6,East,1897,1366,57,41
7,Herbaceous,35208,-69.9903,41.5979,1990,31,6,East,1874,1362,57,41
9,Developed-Barren,35209,-70.2607,41.6567,1990,31,6,East,1864,585,56,18
9,Developed-Barren,35212,-70.1348,41.6532,1990,31,6,East,1783,923,54,28
9,Developed-Barren,35214,-70.12,41.6562,1990,31,6,East,1761,959,53,29
1,Tidal marsh,35215,-69.9799,41.6287,1990,31,6,East,1756,1359,53,41
1,Tidal marsh,35216,-69.9776,41.6314,1990,31,6,East,1745,1362,53,41
9,Developed-Barren,35218,-70.1223,41.6761,1990,31,6,East,1692,933,51,28
5,Open water,35219,-69.9579,41.6433,1990,31,6,East,1687,1402,51,43
1,Tidal marsh,35220,-70.0671,41.6762,1990,31,6,East,1650,1080,50,33
6,Woody,35221,-69.9589,41.6649,1990,31,6,East,1610,1378,49,42
6,Woody,35222,-69.9582,41.6668,1990,31,6,East,1603,1378,49,42
5,Open water,35223,-69.9376,41.6635,1985,31,6,East,1600,1436,48,44
6,Woody,35224,-70.0285,41.692,1990,31,6,East,1565,1166,47,35
9,Developed-Barren,35226,-69.9486,41.6797,1990,31,6,East,1550,1390,47,42
6,Woody,35227,-70.0006,41.6931,1990,31,6,East,1540,1239,47,38
6,Woody,35228,-70.0054,41.6959,1990,31,6,East,1534,1223,46,37
9,Developed-Barren,35229,-69.951,41.685,1990,31,6,East,1532,1379,46,42
6,Woody,35230,-69.999,41.6952,1990,31,6,East,1532,1241,46,38
1,Tidal marsh,35231,-69.9491,41.6905,1990,31,6,East,1511,1378,46,42
7,Herbaceous,35232,-69.9343,41.6893,1990,31,6,East,1504,1419,46,43
1,Tidal marsh,35234,-69.9526,41.7211,1990,31,6,East,1404,1338,43,41
7,Herbaceous,35235,-70.1378,41.7594,1985,31,6,East,1404,809,43,25
1,Tidal marsh,35236,-69.9339,41.7174,1985,31,6,East,1403,1391,43,42
7,Herbaceous,35237,-69.9324,41.7174,1990,31,6,East,1402,1395,43,42
1,Tidal marsh,35238,-69.9344,41.7179,1990,31,6,East,1402,1389,43,42
7,Herbaceous,35239,-70.1361,41.7598,1990,31,6,East,1401,813,43,25
1,Tidal marsh,35240,-69.9546,41.7224,1985,31,6,East,1401,1331,43,40
7,Herbaceous,35241,-70.124,41.759,1990,31,6,East,1395,846,42,26
7,Herbaceous,35242,-69.9309,41.7242,1990,31,6,East,1377,1392,42,42
7,Herbaceous,35243,-69.93,41.7253,1990,31,6,East,1372,1394,42,42
7,Herbaceous,35244,-69.931,41.7266,1990,31,6,East,1368,1390,42,42
1,Tidal marsh,35245,-69.9553,41.7327,1990,31,6,East,1364,1319,41,40
1,Tidal marsh,35246,-69.9557,41.733,1990,31,6,East,1364,1318,41,40
1,Tidal marsh,35247,-69.9543,41.7332,1988,31,6,East,1362,1321,41,40
7,Herbaceous,35248,-69.9649,41.7384,1990,31,6,East,1351,1288,41,39
1,Tidal marsh,35249,-69.932,41.7352,1990,31,6,East,1338,1378,41,42
1,Tidal marsh,35250,-69.9314,41.7375,1990,31,6,East,1329,1378,40,42
1,Tidal marsh,35251,-69.9326,41.7397,1985,31,6,East,1322,1372,40,42
1,Tidal marsh,35252,-69.9464,41.7469,1985,31,6,East,1307,1328,40,40
7,Herbaceous,35253,-69.9337,41.7476,1990,31,6,East,1295,1361,39,41
1,Tidal marsh,35254,-69.9482,41.7525,1990,31,6,East,1288,1318,39,40
1,Tidal marsh,35255,-69.949,41.7535,1990,31,6,East,1285,1315,39,40
1,Tidal marsh,35256,-69.9391,41.7528,1990,31,6,East,1280,1342,39,41
7,Herbaceous,35257,-69.9311,41.7515,1990,31,6,East,1279,1364,39,41
7,Herbaceous,35258,-69.9313,41.7538,1990,31,6,East,1271,1361,39,41
1,Tidal marsh,35259,-69.9409,41.7576,1990,31,6,East,1264,1332,38,40
1,Tidal marsh,35260,-69.9376,41.7579,1990,31,6,East,1261,1341,38,41
7,Herbaceous,35261,-69.9318,41.7578,1990,31,6,East,1257,1356,38,41
1,Tidal marsh,35262,-70.0102,41.7786,1990,31,6,East,1240,1127,38,34
7,Herbaceous,35263,-69.9414,41.7659,1990,31,6,East,1235,1322,38,40
7,Herbaceous,35264,-69.9401,41.767,1990,31,6,East,1230,1325,37,40
7,Herbaceous,35265,-69.9387,41.7674,1990,31,6,East,1227,1328,37,40
7,Herbaceous,35266,-69.9384,41.7679,1990,31,6,East,1225,1328,37,40
1,Tidal marsh,35267,-70.023,41.7868,1990,31,6,East,1220,1085,37,33
7,Herbaceous,35268,-69.9343,41.7715,1990,31,6,East,1209,1336,37,41
1,Tidal marsh,35269,-69.9363,41.7729,1990,31,6,East,1206,1329,37,40
6,Woody,35270,-69.9437,41.7766,1990,31,6,East,1198,1306,36,40
1,Tidal marsh,35271,-69.9384,41.7756,1990,31,6,East,1198,1321,36,40
9,Developed-Barren,35272,-69.9389,41.7764,1990,31,6,East,1195,1318,36,40
6,Woody,35273,-69.9851,41.8015,1990,31,6,East,1139,1171,35,36
6,Woody,35274,-69.985,41.8017,1990,31,6,East,1139,1171,35,36
9,Developed-Barren,35275,-69.9545,41.8036,1985,31,6,East,1109,1250,34,38
9,Developed-Barren,35276,-69.9678,41.8087,1990,31,6,East,1101,1209,34,37
9,Developed-Barren,35277,-69.9536,41.806,1990,31,6,East,1100,1250,33,38
1,Tidal marsh,35279,-69.9419,41.8066,1990,31,6,East,1089,1280,33,39
1,Tidal marsh,35280,-69.9415,41.807,1990,31,6,East,1087,1281,33,39
9,Developed-Barren,35281,-69.9529,41.8099,1990,31,6,East,1085,1248,33,38
5,Open water,35283,-69.9465,41.8096,1988,31,6,East,1082,1265,33,38
1,Tidal marsh,35284,-69.9413,41.8101,1990,31,6,East,1076,1278,33,39
1,Tidal marsh,35285,-69.9655,41.8163,1990,31,6,East,1072,1208,33,37
1,Tidal marsh,35286,-69.9469,41.814,1990,31,6,East,1066,1259,32,38
7,Herbaceous,35287,-69.9633,41.8206,1990,31,6,East,1055,1209,32,37
1,Tidal marsh,35288,-69.9585,41.8222,1990,31,6,East,1045,1220,32,37
5,Open water,35289,-69.9453,41.8202,1986,31,6,East,1043,1257,32,38
1,Tidal marsh,35290,-69.9496,41.8216,1990,31,6,East,1041,1244,32,38
1,Tidal marsh,35291,-69.9686,41.8256,1990,31,6,East,1041,1190,32,36
1,Tidal marsh,35292,-69.9688,41.8265,1990,31,6,East,1038,1189,32,36
4,Tidal flats,35293,-69.9476,41.8241,1990,31,6,East,1030,1247,31,38
5,Open water,35294,-69.9479,41.8284,2000,31,6,East,1015,1242,31,38
1,Tidal marsh,35295,-69.9518,41.8298,1990,31,6,East,1013,1230,31,37
5,Open water,35296,-69.9416,41.829,1990,31,6,East,1008,1258,31,38
1,Tidal marsh,35297,-69.9511,41.8317,1990,31,6,East,1006,1230,31,37
5,Open water,35298,-69.9486,41.8313,1988,31,6,East,1005,1237,31,38
5,Open water,35299,-69.9498,41.8358,1990,31,6,East,990,1230,30,37
1,Tidal marsh,35300,-69.952,41.8363,1990,31,6,East,990,1223,30,37
4,Tidal flats,35301,-69.9545,41.8368,1990,31,6,East,990,1216,30,37
7,Herbaceous,35302,-69.9459,41.8356,1990,31,6,East,988,1240,30,38
1,Tidal marsh,35303,-69.95,41.8387,1990,31,6,East,980,1226,30,37
7,Herbaceous,35304,-69.9465,41.839,2005,31,6,East,976,1235,30,38
7,Herbaceous,35305,-69.9466,41.8407,2000,31,6,East,970,1233,30,37
7,Herbaceous,35308,-70.0076,41.8786,1990,31,6,East,879,1034,27,31
5,Open water,35309,-70.0223,41.8835,1990,31,6,East,873,990,27,30
6,Woody,35310,-69.9978,41.8796,1986,31,6,East,868,1058,27,32
5,Open water,35311,-70.0075,41.8826,1990,31,6,East,865,1030,26,31
1,Tidal marsh,35312,-69.997,41.8816,1990,31,6,East,861,1059,26,32
4,Tidal flats,35313,-70.0066,41.8837,1990,31,6,East,860,1031,26,31
7,Herbaceous,35315,-69.9958,41.8857,1990,31,6,East,845,1058,26,32
